RunID|SubrunID|timestamp|Detector Armor Temperature [K]|Preamp Temperature [K]|Detector Bias Voltage [V]|Bias Leakage Current [uA]|Main Directory|Sub Directory|Pulser|Proton|Proton Energy|Cd109|Sn113|Date Time [UTC]
1304|184|1637456792.32298|125.575047|300.27068|-240|2.3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 01:06
1304|185|1637457249.71778|125.562003|300.284446|-240|1.6E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 01:14
1304|186|1637457707.02582|125.548117|300.266068|-240|1.7E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 01:21
1304|187|1637458159.03531|125.531416|300.277934|-240|2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 01:29
1304|188|1637458623.15484|125.522975|300.28941|-240|1.7E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 01:37
1304|189|1637459073.05154|125.52077|300.308084|-240|2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 01:44
1304|190|1637459532.51853|125.522988|300.276953|-240|2.1E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 01:52
1304|191|1637459990.57485|125.521005|300.299771|-240|1.6E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 01:59
1304|192|1637460447.47668|125.516997|300.316042|-240|2.3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 02:07
1304|193|1637460903.45331|125.517001|300.321128|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 02:15
1304|194|1637461363.55971|125.514017|300.311236|-240|2.1E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 02:22
1304|195|1637461823.62566|125.50988|300.341368|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 02:30
1304|196|1637462280.43777|125.506098|300.349845|-240|2.1E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 02:38
1304|197|1637462738.46234|125.504962|300.345823|-240|2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 02:45
1304|198|1637463194.95989|125.504208|300.31813|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 02:53
1304|199|1637463651.61927|125.50701|300.342993|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 03:00
1304|200|1637464105.84689|125.507354|300.339554|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 03:08
1304|201|1637464566.0012|125.506936|300.334441|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 03:16
1304|202|1637465022.80842|125.507225|300.342558|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 03:23
1304|203|1637465475.36971|125.511875|300.362962|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 03:31
1304|204|1637465939.62154|125.521078|300.367116|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 03:38
1304|205|1637466399.11576|125.526197|300.35146|-240|2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 03:46
1304|206|1637466859.87065|125.53012|300.362707|-240|2.5E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 03:54
1304|207|1637467312.4568|125.541146|300.363525|-240|2.3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 04:01
1304|208|1637467769.14481|125.548022|300.388149|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 04:09
1304|209|1637468225.41838|125.554234|300.389581|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 04:17
1304|210|1637468683.23627|125.554097|300.383554|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 04:24
1304|211|1637469137.73346|125.559933|300.378326|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 04:32
1304|212|1637469596.21721|125.566143|300.404855|-240|2.1E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 04:39
1304|213|1637470054.84216|125.572973|300.410018|-240|2.4E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 04:47
1304|214|1637470513.68766|125.582085|300.400072|-240|2.3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 04:55
1304|215|1637470976.31475|125.588769|300.408417|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 05:02
1304|216|1637471427.02026|125.595492|300.424854|-240|1.7E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 05:10
1304|217|1637471885.61318|125.604974|300.431932|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 05:18
1304|218|1637472344.33907|125.620798|300.43561|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 05:25
1304|219|1637472799.67972|125.627993|300.438939|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 05:33
1304|220|1637473260.6952|125.637028|300.446201|-240|2.1E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 05:41
1304|221|1637473718.79209|125.651804|300.432947|-240|2.3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 05:48
1304|222|1637474170.23536|125.66939|300.459827|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 05:56
1304|223|1637474619.11558|125.687942|300.461162|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 06:03
1304|224|1637475072.90255|125.696553|300.463014|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 06:11
1304|225|1637475525.02816|125.705258|300.478871|-240|1.7E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 06:18
1304|226|1637475982.33844|125.706845|300.491469|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 06:26
1304|227|1637476436.77434|125.709996|300.467845|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 06:33
1304|228|1637476890.21683|125.719984|300.470069|-240|2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 06:41
1304|229|1637477345.58678|125.728924|300.464569|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 06:49
1304|230|1637477795.20536|125.733532|300.460012|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 06:56
1304|231|1637478251.84849|125.736017|300.43875|-240|2.3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 07:04
1304|232|1637478712.73181|125.735976|300.454026|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 07:11
1304|233|1637479173.37678|125.73428|300.46188|-240|2.6E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 07:19
1304|234|1637479626.64835|125.731993|300.428206|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 07:27
1304|235|1637480084.5136|125.727893|300.413069|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 07:34
1304|236|1637480537.46886|125.727799|300.416947|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 07:42
1304|237|1637481002.04766|125.729812|300.392373|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 07:50
1304|238|1637481453.79387|125.729179|300.40087|-240|1.7E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 07:57
1304|239|1637481900.90881|125.726058|300.419135|-240|2.3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 08:05
1304|240|1637482355.1109|125.726934|300.384093|-240|2.1E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 08:12
1304|241|1637482815.02039|125.731237|300.392535|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 08:20
1304|242|1637483274.52108|125.730073|300.359988|-240|2.4E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 08:27
1304|243|1637483727.98696|125.7344|300.364126|-240|1.6E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 08:35
1304|244|1637484189.02374|125.734798|300.329755|-240|1.6E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 08:43
1304|245|1637484642.75807|125.736013|300.330018|-240|2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 08:50
1304|246|1637485099.64491|125.739942|300.316049|-240|2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 08:58
1304|247|1637485555.23024|125.737583|300.292772|-240|1.8E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 09:05
1304|248|1637486015.1563|125.735038|300.313709|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 09:13
1304|249|1637486469.81973|125.735776|300.283281|-240|2.3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 09:21
1304|250|1637486923.47544|125.740136|300.275693|-240|2.2E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 09:28
1304|251|1637487371.08491|125.995219|300.275691|-240|1.9E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 09:36
1304|252|1637487815.4621|127.016499|300.381265|-240|2.6E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 09:43
1304|253|1637488245.25762|128.951535|300.566608|-240|3E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 09:50
1304|254|1637488649.74787|131.571873|300.747047|-240|3.7E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 09:57
1304|255|1637489034.57168|134.5966|300.968103|-240|4.1E-05|11-19-2021 Long Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-21 10:03
1314|0|1637968975.00856|127.108647|304.398129|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-26 23:22
1314|1|1637969420.80946|127.131064|304.395653|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-26 23:30
1314|2|1637969872.86038|127.146634|304.085749|-240|2.5E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-26 23:37
1314|3|1637970323.71136|127.150504|303.81535|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-26 23:45
1314|4|1637970775.08648|127.150022|303.610218|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-26 23:52
1314|5|1637971222.88609|127.140653|303.450159|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:00
1314|6|1637971657.95844|127.127572|303.327701|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:07
1314|7|1637972106.38777|127.107103|303.223761|-240|2.2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:15
1314|8|1637972552.60862|127.077135|303.114838|-240|2.5E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:22
1314|9|1637972997.44815|127.043062|302.992026|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:29
1314|10|1637973444.48755|127.005002|302.933102|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:37
1314|11|1637973891.27875|126.963029|302.841602|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:44
1314|12|1637974337.84349|126.925858|302.745522|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:52
1314|13|1637974791.72615|126.884032|302.703248|-240|2.2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 00:59
1314|14|1637975239.26732|126.840979|302.63635|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 01:07
1314|15|1637975690.66216|126.796934|302.552148|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 01:14
1314|16|1637976138.5758|126.760999|302.518975|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 01:22
1314|17|1637976587.50673|126.72003|302.453861|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 01:29
1314|18|1637977045.00881|126.674569|302.388514|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 01:37
1314|19|1637977493.04176|126.628681|302.337926|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 01:44
1314|20|1637977949.32151|126.590015|302.275058|-240|2.7E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 01:52
1314|21|1637978406.50342|126.554143|302.214316|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 02:00
1314|22|1637978851.8722|126.517365|302.148842|-240|2.5E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 02:07
1314|23|1637979308.21502|126.488331|302.129375|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 02:15
1314|24|1637979763.65977|126.46621|302.076016|-240|2.2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 02:22
1314|25|1637980218.34625|126.447492|302.019341|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 02:30
1314|26|1637980673.98617|126.420147|301.995448|-240|1.7E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 02:37
1314|27|1637981126.10328|126.389292|301.928247|-240|2.5E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 02:45
1314|28|1637981580.77547|126.366418|301.89689|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 02:53
1314|29|1637982034.42368|126.339786|301.872473|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 03:00
1314|30|1637982482.74195|126.313985|301.839405|-240|1.8E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 03:08
1314|31|1637982931.34812|126.28602|301.793108|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 03:15
1314|32|1637983378.71739|126.256839|301.769281|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 03:22
1314|33|1637983833.1725|126.232464|301.718801|-240|2.5E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 03:30
1314|34|1637984282.53715|126.208055|301.693748|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 03:38
1314|35|1637984731.09455|126.188994|301.672227|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 03:45
1314|36|1637985184.34866|126.163974|301.616608|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 03:53
1314|37|1637985642.15595|126.137178|301.601845|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 04:00
1314|38|1637986098.94265|126.108937|301.577787|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 04:08
1314|39|1637986548.85041|126.08092|301.519672|-240|2.5E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 04:15
1314|40|1637987003.24761|126.051644|301.506463|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 04:23
1314|41|1637987454.07019|126.024351|301.474822|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 04:30
1314|42|1637987905.00047|125.998031|301.454312|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 04:38
1314|43|1637988357.14818|125.968972|301.429047|-240|2.2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 04:45
1314|44|1637988812.70782|125.940983|301.392934|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 04:53
1314|45|1637989266.82175|125.920856|301.37715|-240|2.2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 05:01
1314|46|1637989716.8334|125.908912|301.359739|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 05:08
1314|47|1637990169.02788|125.898833|301.314178|-240|1.9E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 05:16
1314|48|1637990620.43046|125.887828|301.308394|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 05:23
1314|49|1637991068.28377|125.870605|301.28957|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 05:31
1314|50|1637991515.81857|125.84495|301.246449|-240|2.7E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 05:38
1314|51|1637991964.77438|125.826989|301.210947|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 05:46
1314|52|1637992414.04573|125.808803|301.196723|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 05:53
1314|53|1637992867.71851|125.790001|301.201993|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 06:01
1314|54|1637993318.92972|125.774989|301.142987|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 06:08
1314|55|1637993772.44291|125.757049|301.154067|-240|1.9E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 06:16
1314|56|1637994223.47941|125.742837|301.114187|-240|1.9E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 06:23
1314|57|1637994680.26763|125.724723|301.101007|-240|1.7E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 06:31
1314|58|1637995132.16994|125.70895|301.080073|-240|1.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 06:38
1314|59|1637995589.13566|125.695809|301.060451|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 06:46
1314|60|1637996039.96232|125.690529|301.021749|-240|2.7E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 06:53
1314|61|1637996496.20079|125.685805|301.010765|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 07:01
1314|62|1637996946.52768|125.677141|301.019868|-240|1.9E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 07:09
1314|63|1637997400.91494|125.671016|300.984611|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 07:16
1314|64|1637997851.14226|125.674544|300.990773|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 07:24
1314|65|1637998307.28539|125.677798|300.952003|-240|1.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 07:31
1314|66|1637998756.14804|125.684249|300.962727|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 07:39
1314|67|1637999211.65931|125.687954|300.927267|-240|2.2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 07:46
1314|68|1637999667.06535|125.693242|300.900471|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 07:54
1314|69|1638000120.90731|125.699047|300.888257|-240|2.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 08:02
1314|70|1638000576.36538|125.701172|300.836027|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 08:09
1314|71|1638001023.65637|125.709983|300.84896|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 08:17
1314|72|1638001476.07309|125.715954|300.847355|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 08:24
1314|73|1638001925.44452|125.717993|300.816547|-240|2.4E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 08:32
1314|74|1638002382.72951|125.717903|300.826038|-240|1.8E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 08:39
1314|75|1638002835.96745|125.710659|300.817156|-240|2.7E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 08:47
1314|76|1638003296.18801|125.702052|300.796699|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 08:54
1314|77|1638003749.0039|125.69311|300.767646|-240|1.7E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 09:02
1314|78|1638004204.98591|125.683003|300.755225|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 09:10
1314|79|1638004654.12992|125.68232|300.76981|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 09:17
1314|80|1638005114.7337|125.677942|300.724912|-240|2.2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 09:25
1314|81|1638005571.41797|125.675222|300.713365|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 09:32
1314|82|1638006022.73103|125.671948|300.730659|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 09:40
1314|83|1638006475.38357|125.669091|300.717504|-240|2.3E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 09:47
1314|84|1638006926.24166|125.656808|300.673774|-240|1.7E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 09:55
1314|85|1638007379.35821|125.646121|300.666244|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 10:02
1314|86|1638007832.57946|125.636991|300.667265|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 10:10
1314|87|1638008287.96322|125.622943|300.653066|-240|2.2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 10:18
1314|88|1638008741.95581|125.618866|300.63447|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 10:25
1314|89|1638009192.66775|125.621007|300.626022|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 10:33
1314|90|1638009651.47415|125.617237|300.617829|-240|2.1E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 10:40
1314|91|1638010104.28071|125.604289|300.603407|-240|1.6E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 10:48
1314|92|1638010562.23325|125.5939|300.599544|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 10:56
1314|93|1638011019.97901|125.588964|300.570082|-240|2E-05|11-26-2021 Cd109 Run|-|TRUE|FALSE|0|TRUE|FALSE|2021-11-27 11:03
