31.36849568613252,32.310304795917546,30.01568888647489,30.56356508837598,32.172717043469675,32.406260632820704,29.46656811840694,27.400293939190306,28.523953995614647,29.729117934095484,33.034002153881374,28.823766936257016,28.483973503112793,29.703234010989036,31.439466185076526,32.076844518554935,29.724346658456852,30.424696911019055,28.15589547930722,29.453445830902638,29.327969467431103,31.00079227023707,29.67442288962775,28.597925547006525,30.537161377953453,29.238388386467705,37.221879660319246,30.058558829885442,33.07347439644036,33.66071725398979,33.02765347095192,31.71973644017089,29.595860994473696,27.703439423532473,28.284117149427402,29.032865433264305,31.60062074322923,30.38384263943408,32.26952993957457,30.589410579361356,32.16627418438293,30.269589455510868,32.32010220743177,31.533628668015808,31.0336337634144,33.30097467779706,32.89979637993747,30.36140507289383,32.36995773315357,29.471339981644633,29.767798493465307,30.48191766920172,31.615519473740278,34.00394254117418,30.564082438291734,32.67323739188032,29.931514966989198,36.13813964577821,30.57578626652503,31.687657934988238,28.802724140821738,31.51166244200067,31.192469278972567,31.2222996919063,29.727389595165732,30.612353184425956,28.535770961216258,30.935803867236245,26.192420875133394,32.106790941814324,29.992114644206595,29.630788167318315,26.553286381771613,29.300423919721652,29.816145770731964
29.0534138997391,31.13529288240352,28.429641531563902,29.772572604315428,28.10975576713281,33.627752468593826,30.009429109064513,28.67276568804664,32.95772751316872,31.66552706328548,29.50525211088825,31.843254788629565,30.9425031592109,31.373482259115917,30.94858720567572,27.0362776165548,30.474452706270313,30.02473728522091,28.807355823018952,32.55886456594817,29.056902781252575,33.65535751528114,25.998814488873904,28.81104247338226,30.542989749001208,31.48521300584798,29.400962474999687,27.047568442605552,31.398483850007324,29.757160383685914,32.8685775586473,30.399699554800463,30.747669934784426,32.8023861499878,32.30611810928713,32.39158342149676,28.86342597670955,28.690510196285686,28.619956927192106,32.008325062099175,30.817259839486724,32.54700250978749,30.474897809708636,33.4359113767332,33.4945651882299,30.930448244422223,28.857755359013026,27.96844565550782,29.47997363862487,32.33317213791997,31.62721330691602,30.960850089108135,32.44106467918027,29.91467477509468,30.517037668869307,29.42888806894007,29.053548242374745
31.70443307059213,30.669809454841015,29.608737421969636,29.897126906720587,29.045038011339784,28.049854914346724,29.290212960517238,28.920351271197433,30.46717221991821,29.840737205642654,29.76650603503731,30.507221650361316,30.880781648780612,30.144166026395396,26.032776968819235,31.006412150696633,30.108498251294805,28.932108034534394,31.063487510415143,41.54588544618855,41.546472576113956,31.115793762666726,31.325014562371507,30.7476327225977,27.99359725143222,30.527418934216257,30.528262161182283,29.475587003973487,30.31178719745367,27.700385865298813,32.037507852222916,32.84809084636436,30.634428536710402,32.66653170631798,30.831788720024633,32.52320396006871,30.76195095431467,25.695679838687283,31.559747920551672,29.18898065740359,33.0318980507418,31.859905997300302,31.947491220134907,32.7555264908915,30.72476956301216,30.601472362090135,31.774422303698884
33.961165110269576,33.556290379117854,29.482172938754957,33.08634066972627,29.2326885134662,33.45715689228382,29.38377768306418,32.2477968901585,31.111818250021315,32.21401517273989,30.638627525548145,26.739576849249715,29.599805069363356,28.509442275544643,27.40081417199326,41.0361054920013,26.541554861358236,26.272947200390263,32.959585850534495,31.46128638636037,31.190418115864304,28.6104978066287,29.190231552840487,30.73432352420241,28.256722775853632,31.30913502329713,26.926056250893453,31.804175649789613,28.3205150728445,31.267381174166076,26.246120607553166,30.74430256926098,33.67998097614509,30.890301208351957,30.682166648928614,27.640763746583616,29.784329501066168,28.472290619745763,27.386311722591927,25.620942805364393,29.899890941273043,30.593616805605052,30.90948012034096,27.16296241396958
31.34262756118187,26.705989030853743,33.834626744463094,29.1950010120363,30.710969623161873,29.97483134371032,30.114291195512124,34.025331406366604,29.86952123213996,28.578659671269634,31.072560684769996,31.09874081291673,30.66077704874442,34.77851538719915
