run,pixel,Bias Voltage,Proton,Proton Energy,Cd109,Sn113,Date Time [UTC],trap rise,trap length,trap decay,ecap,chi2_e,xray,chi2_x,CE,Xray,CE hist,Xray hist
1379,76,-210,False,0,False,True,2022-01-27 05:06,1250,50,1250,"[ 1.18437740e+01  5.95721130e+02  8.56641735e+00 -1.52895773e+00
  1.76799896e+00  2.51053132e-04  1.84781484e+00]",0.3341421277773157,"[ 1.82225779e+03  0.00000000e+00  6.38207729e+00  1.40519271e+02
  1.30719423e+01  2.29440112e+00  2.11817751e+01  1.77968651e+01
 -6.40096538e+00  4.46755248e+01  3.89785470e+01  6.25597608e+00
 -6.57932597e+06  6.57932745e+06 -4.92781557e-03 -9.70656684e-07]",27.701104189732963,1,5,"[ 1  1  0  0  0  0  0  0  0  0  0  1  0  1  0  2  0  1  1  2  1  0  3  1
  0  1  0  0  0  2  0  0  0  0  3  0  0  2  0  1  0  0  0  1  1  0  0  0
  3  0  1  0  2  0  0  0  0  1  1  0  0  1  0  0  1  0  1  1  0  1  1  1
  0  0  0  0  1  0  1  0  0  0  0  0  1  1  1  1  0  1  0  0  1  1  1  0
  0  0  1  0  0  0  0  0  0  2  1  0  0  1  0  0  0  3  0  0  0  0  0  1
  0  0  1  0  0  1  1  0  0  0  3  1  0  0  0  2  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  1  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  1
  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0
  0  0  0  0  1  1  0  0  0  1  0  0  1  1  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  2  1  0  0  0  1  1  1  0  0  1  4  1  5  7  3  0
  3  5 10  7  7 11 10  9 11 10  5 10  8  9  6  4  6  1  0  0  0  0  2  0
  0  0  0  0  0  0  0  1  0  1  0  0  1  0  0  3  2  2  2  1  3  3  3  4
  3  5  3  2  1  1  0  1  3  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0]","[629 505 304 196 161 188 173 177 112  81  41  40  15  10  15  22  17  14
   7   7   7   4   6   9   6  16  13  26  34  28  30  50  48  55  39  44
  33  46  31  29  15  14  10  12   6   8   2   2   3   3   3   4   1   0
   1   0   3   0   0   2   4   2   3   0   4   3   3   2   1   0   1   2
   0   4   2   2   0   1   0   2   0   1   1   2   1   0   1   1   0   1
   2   1   0   0   1   3   1   1   0   1   2   3   2   1   1   0   1   1
   0   0   1   1   1   1   1   1   1   0   0   1   1   0   0   0   0   0
   1   0   2   1   3   0   0   1   2   0   1   0   0   0   1   0   0   2
   1   1   1   0   0   0   1   1   1   0   2   0   1   0   0   0   1   0
   0   2   1   2   0   0   1   0   0   0   0   1   2   1   0   1   1   0
   0   1   0   3   0   0   1   0   1   0   1   0   1]"
1379,77,-210,False,0,False,True,2022-01-27 05:06,1250,50,1250,"[ 7.69687954e+00  5.99899809e+02  7.39980780e+00  1.45939719e+00
 -1.21313906e+00  3.17506198e-04 -1.06453363e+00]",0.3446875455515227,"[ 1.38314295e+03  0.00000000e+00  6.48122469e+00  5.50664781e+01
  1.35864997e+01  2.04366790e+00 -1.04882127e+02  7.55003225e+00
 -8.68124746e+01  2.97477474e+01  3.99758302e+01  5.63875888e+00
 -6.35795768e+06  6.35812116e+06 -1.76486372e+00  4.82691038e-03]",33.543293197157894,1,5,"[ 0  0  1  0  0  2  0  0  1  0  0  0  0  1  2  0  1  0  0  2  0  0  0  0
  1  0  0  1  1  0  0  1  0  2  0  0  0  0  0  1  1  0  0  0  0  1  0  0
  0  0  2  0  2  0  0  2  1  1  0  0  0  0  1  0  1  1  0  2  0  0  0  1
  0  0  1  0  2  0  0  0  0  0  1  0  0  0  1  0  0  0  1  0  0  0  0  0
  0  0  0  0  1  0  2  1  1  0  0  0  0  1  0  0  0  1  1  0  0  0  0  1
  0  0  0  1  2  0  0  0  0  1  0  0  1  2  0  0  1  0  1  0  0  0  0  0
  1  0  0  0  0  1  1  0  1  0  1  0  0  0  0  0  1  0  0  0  0  3  2  0
  0  0  0  0  0  0  2  0  1  0  0  0  3  0  0  0  1  0  0  0  1  0  0  0
  0  0  0  0  0  1  2  1  2  0  0  0  0  0  0  0  0  0  1  1  0  0  0  0
  0  0  2  0  0  0  2  2  0  0  0  0  0  0  0  1  0  0  2  0  1  0  0  1
  0  0  1  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  2  0  0
  0  0  0  1  1  0  0  0  0  0  0  2  0  0  0  0  0  1  0  1  2  1  2  2
  2  2  0  4  2  3  7  8  5 10 13  6 10  9  4  7 12  4  6  3  2  0  1  1
  0  2  0  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  2  0  1  0  1
  2  3  2  1  3  3  3  4  5  3  3  1  0  0  1  0  1  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0]","[529 453 298 178 127 131 110 114  78  71  38  42  40  45  18  27  30  19
  27  16  13  17  11  15  12  18  15  23  19  39  41  30  31  41  40  34
  35  39  27  24  23  13  10  11   7   3   5   5   2   3  10   1   1   3
   2   2   1   1   3   5   1   6   7  10   3   0   3   2   0   1   2   3
   1   2   3   1   4   1   1   0   2   4   1   0   1   2   1   1   0   0
   0   1   0   4   0   2   0   0   1   2   0   0   2   0   0   2   0   0
   2   1   5   1   0   0   1   0   0   0   0   0   1   0   1   1   4   1
   1   0   0   0   1   0   2   3   1   0   0   0   0   0   0   0   0   0
   1   0   0   1   1   4   1   1   0   0   2   0   0   1   0   0   2   0
   1   2   0   1   0   0   0   3   0   0   0   1   0   1   0   0   0   1
   0   0   1   1   2   0   0   2   0   1   0   1   3]"
1379,78,-210,False,0,False,True,2022-01-27 05:06,1250,50,1250,"[ 1.25990614e+01  5.99202937e+02  6.12188691e+00 -2.17633933e+00
  2.34194038e+00  3.14618444e-04  2.56429159e+00]",0.258154189702328,"[ 3.96730207e+02  0.00000000e+00  6.76579443e+00  9.57582500e+01
  1.34524448e+01  2.60345375e+00  3.33853380e+01  2.05304310e+01
  5.58629809e+00  3.22736261e+01  3.94487041e+01  6.21569566e+00
  6.35849167e+06 -6.35849000e+06 -8.84983888e-05 -3.70807067e-05]",7.7862119094659645,1,5,"[ 0  0  2  0  0  0  2  0  0  0  2  0  1  0  0  0  1  0  1  1  0  0  0  0
  1  3  0  1  0  0  1  0  0  1  0  0  1  1  1  2  1  0  0  0  0  1  0  1
  0  1  1  0  1  1  1  0  0  0  1  0  0  0  0  2  1  0  0  2  0  0  0  2
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  0  0
  1  0  0  0  0  1  0  0  0  2  0  0  0  0  0  0  1  0  1  1  1  0  1  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  1  1  0  0  0  0  1  1  2  2  1  1  0  0  2  0  0  1  0
  0  1  0  0  0  0  0  0  1  0  0  0  0  0  0  1  0  2  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  1  0  1
  1  0  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  0  0  0  3  1  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  1  0  1  0  0  0  1  0  0  0  0  1  0  0  0  0  2  1  1
  1  3  0  1  6  4  5  6  9  8 10 10 12  7  8  7  2  6  2  2  0  1  3  0
  0  0  1  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  3  0  0
  2  1  5  4  3  5  0  2  4  3  1  0  0  1  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  1  0  0  0  0  0  2  0  0  0  0  0  0  2  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]","[153 132  84  61  61  86 104 110  94  75  44  40  32  34  34  26  44  19
  31  16   6   6  12   7   9   5  13  19  19  22  27  25  37  34  39  28
  37  29  18  20  22  14   7   6   3   7   4  11   2   2   1   3   5   1
   1   2   1   3   0   4   1   3   0   1   2   0   1   3   4   6   3   2
   2   1   1   2   0   2   2   2   2   0   2   1   0   0   0   0   0   1
   2   1   2   5   0   1   1   2   0   0   0   2   1   0   1   0   2   1
   1   4   2   1   3   2   0   1   0   3   0   1   0   0   1   0   0   1
   3   3   1   0   1   1   0   0   0   1   4   1   1   1   1   3   1   0
   1   0   0   2   0   0   0   0   1   0   0   0   0   1   2   1   0   0
   1   0   0   0   0   1   0   0   0   1   0   0   2   0   0   0   2   0
   0   1   1   0   0   0   2   0   0   1   1   0   0]"
1379,87,-210,False,0,False,True,2022-01-27 05:06,1250,50,1250,"[ 1.26080685e+01  5.98177035e+02  5.98200682e+00  3.11060842e+00
  6.37693668e+02  7.04777136e+00 -1.16776357e-01  4.82360623e-01
 -7.92940895e-05  6.52365795e-02]",0.3082413582464391,"[ 1.91904425e+03  0.00000000e+00  6.34458019e+00  9.72221142e+01
  1.16922631e+01  1.03520098e+00  1.93844614e+02  1.33442812e+01
  2.46758027e+00  2.81783418e+01  4.03408184e+01  4.95462691e+00
 -6.35925159e+06  6.35926610e+06 -2.16161965e-01  7.78877270e-04]",10.79691028982028,2,5,"[ 0  0  1  2  0  1  0  1  0  0  0  0  1  0  1  2  0  0  0  0  0  0  0  0
  0  3  0  0  1  2  0  0  1  1  1  0  1  1  0  1  0  0  0  0  0  0  2  0
  0  0  1  0  0  0  0  0  3  0  0  0  2  0  2  0  0  1  3  1  1  0  1  0
  0  0  0  0  0  0  1  0  0  0  0  1  0  0  0  0  2  0  1  0  0  0  1  0
  0  0  1  3  0  0  0  1  0  0  3  0  0  1  0  0  0  2  0  0  1  0  1  0
  0  0  0  0  2  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  1  0  0
  0  0  1  0  0  0  1  0  1  0  0  0  0  0  0  0  0  1  0  1  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  1  0  0
  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  1  0  0  0  0  0  1  1  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  0  0  1  0  0  0  0  0  1  0  0  0  0  1  1  2  3  4
  2  5  1  6  3  6  6 14 12  5 17 13 13  9  6  4  3  3  3  0  0  1  0  0
  0  0  0  0  0  0  0  0  0  0  1  0  1  0  0  2  1  0  0  0  4  1  3  3
  2  2  2  6  4  0  1  1  2  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  3  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  0  0  0
  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]","[683 490 343 225 214 289 276 234 180  89  65  38  16  20  12  13  17  16
  13   6   6   6   8  11   3   8   9  15  17  19  22  32  29  27  38  40
  32  30  29  18  18  14   7   6   4   2   3   5   2   1   2   5   2   5
   1   4   2   1   1   5   0   4   1   0   2   3   2   2   2   3   2   6
   1   0   0   0   1   1   0   2   2   3   2   0   1   3   1   0   0   3
   1   3   0   1   1   0   1   1   0   0   2   0   0   0   0   0   1   2
   1   1   0   2   2   1   2   0   1   0   1   1   4   1   1   0   0   0
   0   0   1   1   1   0   0   0   0   1   2   1   1   0   2   1   0   0
   1   0   0   0   0   1   0   1   0   0   0   0   2   1   0   0   1   1
   3   0   0   0   0   0   1   0   0   1   0   1   0   0   0   0   2   0
   0   1   0   1   1   0   1   0   0   0   0   1   0]"
